User      	: DESKTOP-BLOIBBU
1012   	1
1013   	5
1014   	2
1015   	6
1016   	5
1017   	6
1018   	5
1019   	7
1020   	5
1021   	5
1022   	7
1023   	7

