User      	: DESKTOP-BLOIBBU
1015   	4
1016   	4
1017   	8
1018   	3
1019   	4
1020   	4
1021   	2
1022   	5
1023   	5

