User      	: DESKTOP-BLOIBBU
1014   	6
1015   	2
1016   	3
1017   	0
1018   	3
1019   	5
1020   	4
1021   	1
1022   	4
1023   	4

